Olfm3,B230206G02Rik,,,,,,,,,,,,,,,,,,,,,
Cdc14a,A830059A17Rik,CDC14A2,CDC14a1,Cdc14,,,,,,,,,,,,,,,,,,
Trmt13,4631408H19Rik,A330067P21,A930028L21Rik,Ccdc76,,,,,,,,,,,,,,,,,,
Slc35a3,2310050P13Rik,,,,,,,,,,,,,,,,,,,,,
Plppr4,A330086D10,D3Bwg0562e,Lppr4,PRG-1,mKIAA0455,,,,,,,,,,,,,,,,,
Tram1l1,A830091N21Rik,,,,,,,,,,,,,,,,,,,,,
Gm4860,EG229837,,,,,,,,,,,,,,,,,,,,,
Cenpe,312kDa,AU019344,BC049989,C530022J18,CENP-E,Kif10,,,,,,,,,,,,,,,,
Gm567,NA,,,,,,,,,,,,,,,,,,,,,
Gm4861,9230109N16,EG229862,,,,,,,,,,,,,,,,,,,,
Rap1gds1,BC011279,GDS1,,,,,,,,,,,,,,,,,,,,
Gm4862,EG229879,,,,,,,,,,,,,,,,,,,,,
Gm4863,EG229883,,,,,,,,,,,,,,,,,,,,,
Gbp5,5330409J06Rik,Gbp5a,,,,,,,,,,,,,,,,,,,,
Gbp7,9830147J24Rik,,,,,,,,,,,,,,,,,,,,,
Kyat3,Ccbl2,KATIII,Kat3,,,,,,,,,,,,,,,,,,,
Gtf2b,NA,,,,,,,,,,,,,,,,,,,,,
Clca3b,Clca4,,,,,,,,,,,,,,,,,,,,,
Clca2,4732440A06,AI586120,Clca5,,,,,,,,,,,,,,,,,,,
Znhit6,2410019A14Rik,,,,,,,,,,,,,,,,,,,,,
Ak5,NA,,,,,,,,,,,,,,,,,,,,,
Gm11839,NA,,,,,,,,,,,,,,,,,,,,,
Prdm13,NA,,,,,,,,,,,,,,,,,,,,,
Coq3,4732433J24,C77934,,,,,,,,,,,,,,,,,,,,
Gm11907,NA,,,,,,,,,,,,,,,,,,,,,
Ddx58,6430573D20Rik,C330021E21,RIG-I,RLR-1,,,,,,,,,,,,,,,,,,
Ndufb6,CI-B17,Gm137,,,,,,,,,,,,,,,,,,,,
Nol6,AA410091,Nrap,,,,,,,,,,,,,,,,,,,,
Phf24,GINIP,N28178,,,,,,,,,,,,,,,,,,,,
Fam214b,B230312A22Rik,,,,,,,,,,,,,,,,,,,,,
Arhgef39,E130306D19Rik,,,,,,,,,,,,,,,,,,,,,
Car9,CAIX,Ca9,MN/CA9,,,,,,,,,,,,,,,,,,,
Gba2,F630034E04,,,,,,,,,,,,,,,,,,,,,
Npr2,GC-B,GC-B2,GC-B3,cn,mNPR-B,pwe,,,,,,,,,,,,,,,,
Zbtb5,5930421I10,9430083K24Rik,AI646847,mKIAA0354,,,,,,,,,,,,,,,,,,
Slc25a51,9130208E07Rik,D130005A03Rik,Gm138,Mcart1,,,,,,,,,,,,,,,,,,
Shb,BC028832,,,,,,,,,,,,,,,,,,,,,
Gm568,NA,,,,,,,,,,,,,,,,,,,,,
Galnt12,9.13E+16,A630062B03Rik,,,,,,,,,,,,,,,,,,,,
Tmeff1,A830033E11,M7365,TR-1,Tr1,,,,,,,,,,,,,,,,,,
Acnat1,AI132189,,,,,,,,,,,,,,,,,,,,,
Zfp189,BB131811,C430015I23Rik,,,,,,,,,,,,,,,,,,,,
Aldob,Aldo-2,Aldo2,BC016435,,,,,,,,,,,,,,,,,,,
Ikbkap,3110040G09Rik,6030413P05,C78473,Elp1,IKAP,,,,,,,,,,,,,,,,,
Fam206a,simiate,,,,,,,,,,,,,,,,,,,,,
Frrs1l,6430704M03Rik,,,,,,,,,,,,,,,,,,,,,
AI314180,AW558785,BB181316,mKIAA0368,,,,,,,,,,,,,,,,,,,
Ptbp3,5830471K22Rik,AA407443,AI462022,AW107884,C86549,Rod1,,,,,,,,,,,,,,,,
E130308A19Rik,NA,,,,,,,,,,,,,,,,,,,,,
Tmem268,6330416G13Rik,AW492431,bM230C2.2,,,,,,,,,,,,,,,,,,,
Megf9,4933405H16Rik,9630025C07,Egfl5,mKIAA0818,,,,,,,,,,,,,,,,,,
Haus6,6230416J20Rik,9.83E+12,D4Ertd27e,mKIAA1574,,,,,,,,,,,,,,,,,,
Acer2,2410116I05Rik,Asah3l,CRG-L1,maCER2,,,,,,,,,,,,,,,,,,
Focad,NA,,,,,,,,,,,,,,,,,,,,,
Ifna13,NA,,,,,,,,,,,,,,,,,,,,,
Ifna16,BC114392,Gm13280,Ifna6T,Ifnat6,,,,,,,,,,,,,,,,,,
Ifne,Ifn-tau-1,Ifne1,Ifnt1,Infe1,,,,,,,,,,,,,,,,,,
Junos,NA,,,,,,,,,,,,,,,,,,,,,
Cyp2j13,NA,,,,,,,,,,,,,,,,,,,,,
Usp1,NA,,,,,,,,,,,,,,,,,,,,,
Efcab7,mKIAA1799,,,,,,,,,,,,,,,,,,,,,
Leprot,LEPR,OB-RGRP,Obrgrp,VPS55,,,,,,,,,,,,,,,,,,
C8a,NA,,,,,,,,,,,,,,,,,,,,,
Ttc22,4732467L16Rik,,,,,,,,,,,,,,,,,,,,,
Pars2,BC027073,,,,,,,,,,,,,,,,,,,,,
Fam151a,2010309H15Rik,,,,,,,,,,,,,,,,,,,,,
Cyb5rl,2810410C14Rik,,,,,,,,,,,,,,,,,,,,,
Yipf1,C030002N13Rik,,,,,,,,,,,,,,,,,,,,,
Glis1,Gli5,Gli6,GliH1,,,,,,,,,,,,,,,,,,,
Zyg11a,BC022150,,,,,,,,,,,,,,,,,,,,,
Zcchc11,6030404K05Rik,9230115F04Rik,PPAPD3,mKIAA0191,,,,,,,,,,,,,,,,,,
Prpf38a,2410002M20Rik,,,,,,,,,,,,,,,,,,,,,
Zfyve9,Madhip,NSP,SARA,SMADIP,,,,,,,,,,,,,,,,,,
Nrd1,2600011I06Rik,AI875733,NRD-C,Nrdc,,,,,,,,,,,,,,,,,,
Ttc39a,4922503N01Rik,,,,,,,,,,,,,,,,,,,,,
Slc5a9,AI159731,SGLT4,,,,,,,,,,,,,,,,,,,,
Skint10,A030001H23Rik,Gm570,,,,,,,,,,,,,,,,,,,,
Skint6,NA,,,,,,,,,,,,,,,,,,,,,
Skint11,A630098G03Rik,Gm569,,,,,,,,,,,,,,,,,,,,
Cyp4a29,Cyp4a29-ps,,,,,,,,,,,,,,,,,,,,,
Gm12833,NA,,,,,,,,,,,,,,,,,,,,,
Efcab14,4732418C07Rik,,,,,,,,,,,,,,,,,,,,,
Atpaf1,6330547J17Rik,AI593252,ATP11,ATP11p,,,,,,,,,,,,,,,,,,
Lrrc41,AA409966,AW555107,D630045E04Rik,D730026A16Rik,MUF1,,,,,,,,,,,,,,,,,
Tmem69,A630048M13Rik,,,,,,,,,,,,,,,,,,,,,
Tesk2,NA,,,,,,,,,,,,,,,,,,,,,
Best4-ps,Vmd2l2p,,,,,,,,,,,,,,,,,,,,,
Ipo13,Imp13,Kap13,Ranbp13,,,,,,,,,,,,,,,,,,,
Kdm4a,D4Ertd222e,JHDM3A,Jmjd2,Jmjd2a,mKIAA0677,,,,,,,,,,,,,,,,,
Szt2,6430407N22,TIGR,,,,,,,,,,,,,,,,,,,,
Tmem125,6330530A05Rik,AV223516,,,,,,,,,,,,,,,,,,,,
AU022252,AI450326,,,,,,,,,,,,,,,,,,,,,
Foxj3,C330039G02Rik,Fhd6,,,,,,,,,,,,,,,,,,,,
Zmpste24,A530043O15Rik,D030046F19,FACE1,Face-1,MADB,STE24,Ste24p,,,,,,,,,,,,,,,
Nt5c1a,Cn1a,Gm49,,,,,,,,,,,,,,,,,,,,
Pabpc4,NA,,,,,,,,,,,,,,,,,,,,,
Rhbdl2,9130416B15,RRP2,,,,,,,,,,,,,,,,,,,,
Yrdc,AV303379,BC023823,IRIP,ITIP,,,,,,,,,,,,,,,,,,
Epha10,A330090H18,,,,,,,,,,,,,,,,,,,,,
Gnl2,BC003262,HUMAUANTIG,Ngp-1,,,,,,,,,,,,,,,,,,,
Zc3h12a,BC036563,MCPIP,MCPIP-1,Mcpip1,Reg1,,,,,,,,,,,,,,,,,
Oscp1,1810007P19Rik,5730415O04,6030436A01Rik,,,,,,,,,,,,,,,,,,,
Eva1b,2610027C15Rik,Fam176b,,,,,,,,,,,,,,,,,,,,
Thrap3,9330151F09Rik,B230333E16Rik,Trap150,,,,,,,,,,,,,,,,,,,
5730409E04Rik,7530403E16Rik,AI849033,,,,,,,,,,,,,,,,,,,,
Zfp362,NA,,,,,,,,,,,,,,,,,,,,,
Gm4864,EG230765,,,,,,,,,,,,,,,,,,,,,
Fam167b,SEC,,,,,,,,,,,,,,,,,,,,,
Iqcc,BC026978,,,,,,,,,,,,,,,,,,,,,
Tmem39b,6330509E05Rik,BC037095,,,,,,,,,,,,,,,,,,,,
Adgrb2,Bai2,,,,,,,,,,,,,,,,,,,,,
Hcrtr1,Ox1r,ox-1-R,ox1-R,,,,,,,,,,,,,,,,,,,
Serinc2,2310004K20Rik,AW121759,FKSG84,TDE2,Tde2l,,,,,,,,,,,,,,,,,
Sesn2,HI95,SEST2,Ses2,,,,,,,,,,,,,,,,,,,
Themis2,ICB-1,,,,,,,,,,,,,,,,,,,,,
Fam76a,NA,,,,,,,,,,,,,,,,,,,,,
Ahdc1,D030015G18Rik,,,,,,,,,,,,,,,,,,,,,
Wdtc1,Gm695,adipose,adp,,,,,,,,,,,,,,,,,,,
Pigv,B330013B03,D430024F16Rik,,,,,,,,,,,,,,,,,,,,
Crybg2,Aim1l,,,,,,,,,,,,,,,,,,,,,
Pdik1l,BC027088,stk35l2,,,,,,,,,,,,,,,,,,,,
Slc30a2,ZnT-2,Znt2,,,,,,,,,,,,,,,,,,,,
Man1c1,AI593348,,,,,,,,,,,,,,,,,,,,,
Ncmap,A330049M08Rik,AA545175,Mp11,,,,,,,,,,,,,,,,,,,
Grhl3,AI561912,Get1,Som,Tfcp2l4,ct,,,,,,,,,,,,,,,,,
Il22ra1,9130219A07Rik,IL-22R,Il22r,,,,,,,,,,,,,,,,,,,
Asap3,9430088F20Rik,Ddefl1,Gm140,UPLC1,,,,,,,,,,,,,,,,,,
Zbtb40,BC059177,C230087D24,Gm571,mKIAA0478,,,,,,,,,,,,,,,,,,
Ece1,AW322500,ECE-1,ECE-1a,ECE-1b,ECE-1d,,,,,,,,,,,,,,,,,
Eif4g3,1500002J22Rik,4930523M17Rik,G1-419-52,eIF4GII,repro8,,,,,,,,,,,,,,,,,
Sh2d5,BC036961,,,,,,,,,,,,,,,,,,,,,
Emc1,2700016F22Rik,,,,,,,,,,,,,,,,,,,,,
Igsf21,BC055811,Gm141,,,,,,,,,,,,,,,,,,,,
Crocc,NA,,,,,,,,,,,,,,,,,,,,,
Aadacl3,Gm435,,,,,,,,,,,,,,,,,,,,,
Gm436,NA,,,,,,,,,,,,,,,,,,,,,
Vps13d,NA,,,,,,,,,,,,,,,,,,,,,
Nppa,ANP,Anf,Pnd,,,,,,,,,,,,,,,,,,,
Fbxo44,5730411K09,AV001623,FBG3,FBX30,Fbx6a,Fbxo6a,,,,,,,,,,,,,,,,
Fbxo2,FBG1,FBX2,Fbs1,Fbs2,NFB42,Prpl4,,,,,,,,,,,,,,,,
Tardbp,1190002A23Rik,C85084,TDP-43,Tdp43,,,,,,,,,,,,,,,,,,
Gm572,b2b1167Clo,,,,,,,,,,,,,,,,,,,,,
Tmem201,AV028368,D4Ertd429e,Net5,Samp1,,,,,,,,,,,,,,,,,,
Dnajc11,E030019A03Rik,,,,,,,,,,,,,,,,,,,,,
Phf13,BC029632,Phf5,SPOC1,,,,,,,,,,,,,,,,,,,
Ajap1,Gm573,,,,,,,,,,,,,,,,,,,,,
Cep104,A930027E11,AI115523,Kiaa0562,mKIAA0562,,,,,,,,,,,,,,,,,,
Megf6,2600001P17Rik,Egfl3,,,,,,,,,,,,,,,,,,,,
Arhgef16,NA,,,,,,,,,,,,,,,,,,,,,
Tnfrsf14,Atar,HveA,Hvem,Tnfrs14,,,,,,,,,,,,,,,,,,
Fndc10,B930041F14Rik,MNCb-3966,,,,,,,,,,,,,,,,,,,,
9430015G10Rik,NA,,,,,,,,,,,,,,,,,,,,,
Plekhn1,BC025458,,,,,,,,,,,,,,,,,,,,,
Klhl17,AL022703,BC058738,,,,,,,,,,,,,,,,,,,,
Samd11,BC026991,mr-s,,,,,,,,,,,,,,,,,,,,
9330182L06Rik,Eig121l,,,,,,,,,,,,,,,,,,,,,
Nupl2,AV116043,CG1,NLP-1,Nlp1,,,,,,,,,,,,,,,,,,
Gbx1,Gbx-1,,,,,,,,,,,,,,,,,,,,,
4931409K22Rik,Iqca1l,Iqca1p1,,,,,,,,,,,,,,,,,,,,
Galnt11,A430075I06Rik,AI648252,E430002F06Rik,,,,,,,,,,,,,,,,,,,
Kmt2c,E330008K23Rik,HALR,Mll3,mKIAA1506,,,,,,,,,,,,,,,,,,
Gm4865,EG231069,,,,,,,,,,,,,,,,,,,,,
Insig1,1810013C12Rik,Insig-1,,,,,,,,,,,,,,,,,,,,
Hadhb,4930479F15Rik,Mtpb,TP-beta,,,,,,,,,,,,,,,,,,,
Agbl5,9430057O19Rik,CCP5,,,,,,,,,,,,,,,,,,,,
Dnajc5g,4922503E23Rik,,,,,,,,,,,,,,,,,,,,,
Gckr,GKRP,,,,,,,,,,,,,,,,,,,,,
Haus3,D4S43h,D5H4S43,D5H4S43E,,,,,,,,,,,,,,,,,,,
Zfyve28,9630058O20Rik,Gm146,mKIAA1643,,,,,,,,,,,,,,,,,,,
Fam193a,NA,,,,,,,,,,,,,,,,,,,,,
Tnip2,1810020H16Rik,ABIN-2,AI428870,,,,,,,,,,,,,,,,,,,
Dok7,A930013K19Rik,AW049091,Dok-7,EF-12,Oit5,,,,,,,,,,,,,,,,,
Sh3tc1,4631428G15,BC024909,,,,,,,,,,,,,,,,,,,,
Ablim2,AI606905,C230091L11,,,,,,,,,,,,,,,,,,,,
Tada2b,AA474455,Gm145,,,,,,,,,,,,,,,,,,,,
Cytl1,4930443F05Rik,4Cytl1,C17,Cyt1,Gm147,,,,,,,,,,,,,,,,,
AF366264,Susp4,,,,,,,,,,,,,,,,,,,,,
Cpeb2,A630055H10Rik,Cpe-bp2,,,,,,,,,,,,,,,,,,,,
Cc2d2a,5730509K17Rik,b2b1035Clo,,,,,,,,,,,,,,,,,,,,
Tapt1,4932414K18Rik,,,,,,,,,,,,,,,,,,,,,
Sel1l3,2310045A20Rik,AI429585,mKIAA0746,,,,,,,,,,,,,,,,,,,
Chrna9,2410015I05Rik,Acra9,EG666827,Gm8311,,,,,,,,,,,,,,,,,,
9130230L23Rik,NA,,,,,,,,,,,,,,,,,,,,,
Guf1,4631409J12,AA407526,EF-4,,,,,,,,,,,,,,,,,,,
Atp10d,9830145H18Rik,ATPVD,D5Buc24e,,,,,,,,,,,,,,,,,,,
Slc10a4,E130304D01,,,,,,,,,,,,,,,,,,,,,
Cwh43,C130090K23Rik,imds-60,,,,,,,,,,,,,,,,,,,,
Lrrc66,NA,,,,,,,,,,,,,,,,,,,,,
Aasdh,A230062G08Rik,A830035E16,Acsf4,U26,,,,,,,,,,,,,,,,,,
Ppat,5730454C12Rik,AA408689,AA675351,AI507113,C79945,,,,,,,,,,,,,,,,,
Polr2b,Pol2rb,Rpb140,Rpb2,,,,,,,,,,,,,,,,,,,
Pea15b,NA,,,,,,,,,,,,,,,,,,,,,
Gm4866,EG231368,,,,,,,,,,,,,,,,,,,,,
Uba6,4930542H01,5730469D23Rik,AU021846,AW124799,E1-L2,Ube1l2,,,,,,,,,,,,,,,,
Tmprss11d,AST,AsP,BC020151,,,,,,,,,,,,,,,,,,,
Ythdc1,A730098D12Rik,C80342,mKIAA1966,,,,,,,,,,,,,,,,,,,
Ugt2b36,NA,,,,,,,,,,,,,,,,,,,,,
Grsf1,BB232551,C80280,D5Wsu31e,,,,,,,,,,,,,,,,,,,
Cox18,BC038311,,,,,,,,,,,,,,,,,,,,,
Parm1,2210012L08Rik,9130213B05Rik,W91666,,,,,,,,,,,,,,,,,,,
Sdad1,4931421J16,AA591032,AW538460,,,,,,,,,,,,,,,,,,,
Cnot6l,4932442K20Rik,,,,,,,,,,,,,,,,,,,,,
Fras1,E130113P14Rik,bl,mKIAA1500,,,,,,,,,,,,,,,,,,,
Paqr3,6330415A20Rik,AY424292,RKTG,,,,,,,,,,,,,,,,,,,
Tmem150c,NA,,,,,,,,,,,,,,,,,,,,,
Lin54,AI461788,,,,,,,,,,,,,,,,,,,,,
Plac8,C15,D5Wsu111e,,,,,,,,,,,,,,,,,,,,
Gpat3,1-AGPAT,1-AGPAT,,,,,,,,,,,,,,,,,,,,
Arhgap24,0610025G21Rik,,,,,,,,,,,,,,,,,,,,,
Lrrc8d,2810473G09Rik,4930525N13Rik,A930019F03,Lrrc5,,,,,,,,,,,,,,,,,,
A830010M20Rik,AI849226,Kiaa1107,mKIAA1107,,,,,,,,,,,,,,,,,,,
Rpap2,AW060207,,,,,,,,,,,,,,,,,,,,,
Gak,D130045N16Rik,,,,,,,,,,,,,,,,,,,,,
Slc26a1,Sat1,,,,,,,,,,,,,,,,,,,,,
Vmn2r13,EG231589,Gm4867,,,,,,,,,,,,,,,,,,,,
Vmn2r14,EG231591,,,,,,,,,,,,,,,,,,,,,
Chfr,5730484M20Rik,C230082M18,RNF116,,,,,,,,,,,,,,,,,,,
P2rx2,P2X2a,P2x2,,,,,,,,,,,,,,,,,,,,
A630023P12Rik,NA,,,,,,,,,,,,,,,,,,,,,
Galnt9,GalNAc-T9,,,,,,,,,,,,,,,,,,,,,
LOC231620,NA,,,,,,,,,,,,,,,,,,,,,
Ficd,D5Ertd40e,Hype,,,,,,,,,,,,,,,,,,,,
Tmem119,AW208946,BC025600,obif,,,,,,,,,,,,,,,,,,,
Ssh1,AW551225,Gm1394,Gm1395,SSH-1,SSH-1L,,,,,,,,,,,,,,,,,
Alkbh2,9530023G02,AU016977,Abh2,mABH2,,,,,,,,,,,,,,,,,,
Myo1h,4631401O15Rik,,,,,,,,,,,,,,,,,,,,,
Oasl1,7530414C13Rik,oasl9,,,,,,,,,,,,,,,,,,,,
Gcn1l1,4932409G22,AL022764,G431004K08Rik,GCN1L,Gcn1,mKIAA0219,,,,,,,,,,,,,,,,
Vsig10,NA,,,,,,,,,,,,,,,,,,,,,
Fbxo21,2810425J22Rik,AU016673,,,,,,,,,,,,,,,,,,,,
Fbxw8,4930438M06Rik,FBW6,FBW8,FBXO29,Fbx29,,,,,,,,,,,,,,,,,
Sds,4432411H13Rik,SDH,,,,,,,,,,,,,,,,,,,,
Oas1e,C87484,oasl7,,,,,,,,,,,,,,,,,,,,
Trafd1,1110008K06Rik,Fln29,,,,,,,,,,,,,,,,,,,,
Naa25,4833422K13Rik,A630046C11,AI450868,C330023M02Rik,Mdm20,,,,,,,,,,,,,,,,,
Fam109a,A230106M15Rik,AU017694,IPIP27A,Ses1,,,,,,,,,,,,,,,,,,
Rad9b,A630082N15Rik,BC021784,,,,,,,,,,,,,,,,,,,,
B3gnt4,1010001G17Rik,BGnT-4,,,,,,,,,,,,,,,,,,,,
Gm4868,EG231736,,,,,,,,,,,,,,,,,,,,,
Rimbp2,A930033C01Rik,mKIAA0318,,,,,,,,,,,,,,,,,,,,
Sfswap,1190005N23Rik,6330437E22Rik,AI197402,AW212079,SWAP,Sfrs8,Srsf8,,,,,,,,,,,,,,,
Lrch4,2810008P14Rik,2900069C24Rik,AI558103,LRN,LRRN4,SAP25,mFLJ00248,,,,,,,,,,,,,,,
Agfg2,A630095P14Rik,Hrbl,RAB-R,RABR,,,,,,,,,,,,,,,,,,
Mepce,Bcdin3,D5Wsu46e,,,,,,,,,,,,,,,,,,,,
Pilra,AV021745,FDF03,,,,,,,,,,,,,,,,,,,,
BC037034,NA,,,,,,,,,,,,,,,,,,,,,
Adap1,4930431P11Rik,Centa1,GC1L,p42IP4,,,,,,,,,,,,,,,,,,
Micall2,A930021H16Rik,JRAB,MICAL-L2,mFLJ00139,,,,,,,,,,,,,,,,,,
Tmem184a,Sdmg1,,,,,,,,,,,,,,,,,,,,,
Snx8,B130023O14Rik,,,,,,,,,,,,,,,,,,,,,
Gm4869,EG231836,,,,,,,,,,,,,,,,,,,,,
Brat1,AA881470,Baat1,,,,,,,,,,,,,,,,,,,,
Amz1,5330426I05,6530401C20Rik,,,,,,,,,,,,,,,,,,,,
Ap5z1,C330006K01Rik,,,,,,,,,,,,,,,,,,,,,
Radil,AI536456,D930005D10Rik,,,,,,,,,,,,,,,,,,,,
Tnrc18,BC025631,EG381742,Zfp469,,,,,,,,,,,,,,,,,,,
Fbxl18,AI427077,B130019G13Rik,C330021B20Rik,,,,,,,,,,,,,,,,,,,
Zfp12,C530015C18,Krox-7,Zfp-12,Znf12,,,,,,,,,,,,,,,,,,
E130309D02Rik,A630028N22,,,,,,,,,,,,,,,,,,,,,
Gm4870,NA,,,,,,,,,,,,,,,,,,,,,
Daglb,E330036I19Rik,,,,,,,,,,,,,,,,,,,,,
Aimp2,AA407136,AA407225,Aimp2(p38),Jtv1,,,,,,,,,,,,,,,,,,
Ccz1,AU022870,,,,,,,,,,,,,,,,,,,,,
Lmtk2,2900041G10Rik,A330101P12Rik,BREK,KPI-2,KPI2,aatyk2,cprk,,,,,,,,,,,,,,,
Gm4871,EG231885,,,,,,,,,,,,,,,,,,,,,
Pdap1,HASPP28,PAP,PAP1,,,,,,,,,,,,,,,,,,,
Bud31,C77604,EDG-2,EDG2,G10,,,,,,,,,,,,,,,,,,
Urad,EG231903,Prhoxnb,,,,,,,,,,,,,,,,,,,,
Katnal1,NA,,,,,,,,,,,,,,,,,,,,,
Uspl1,E430026A01Rik,,,,,,,,,,,,,,,,,,,,,
Gimap6,4833419H03Rik,Ian6,mFLJ00102,,,,,,,,,,,,,,,,,,,
Gimap7,IAN7,Ian3,,,,,,,,,,,,,,,,,,,,
Fam221a,D330028D13Rik,,,,,,,,,,,,,,,,,,,,,
Jazf1,AI591476,C820002C15,Jaz1,Tip27,,,,,,,,,,,,,,,,,,
Gm4872,D430007I03,,,,,,,,,,,,,,,,,,,,,
Creb5,9430076C15Rik,CRE-BPa,Crebpa,D430026C09Rik,,,,,,,,,,,,,,,,,,
Fkbp14,BC029109,FKBP-14,FKBP22,,,,,,,,,,,,,,,,,,,
Plekha8,6330400G01,AA517676,BC052360,Fapp-2,Fapp2,,,,,,,,,,,,,,,,,
Ccdc129,D530004J12Rik,Gm458,,,,,,,,,,,,,,,,,,,,
Vopp1,AW146242,Ecop,,,,,,,,,,,,,,,,,,,,
Ccser1,6230405M12Rik,C130092O11Rik,Fam190a,,,,,,,,,,,,,,,,,,,
Gm4873,EG232047,,,,,,,,,,,,,,,,,,,,,
Igkv8-19,EP3-6VL,Igk-V8-19,,,,,,,,,,,,,,,,,,,,
Foxi3,NA,,,,,,,,,,,,,,,,,,,,,
Thnsl2,BC051244,TSH2,,,,,,,,,,,,,,,,,,,,
Tmem150a,BC014685,Tmem150,,,,,,,,,,,,,,,,,,,,
Mat2a,D630045P18Rik,,,,,,,,,,,,,,,,,,,,,
Elmod3,AI844780,C330008I15Rik,RBM29,Rbed1,,,,,,,,,,,,,,,,,,
Gm4874,EG232143,,,,,,,,,,,,,,,,,,,,,
Eva1a,BC014699,Fam176a,Tmem166,,,,,,,,,,,,,,,,,,,
Slc4a5,C330006M16,C330016K18Rik,,,,,,,,,,,,,,,,,,,,
Mob1a,4022402H07Rik,MOB1,MOB4B,Mobk1b,Mobkl1b,,,,,,,,,,,,,,,,,
Paip2b,NA,,,,,,,,,,,,,,,,,,,,,
Cyp26b1,CP26,P450RAI-2,,,,,,,,,,,,,,,,,,,,
Smyd5,AW536703,NN8-4AG,Rai15,Rrg1,,,,,,,,,,,,,,,,,,
C87436,NA,,,,,,,,,,,,,,,,,,,,,
Arhgap25,A130039I20Rik,,,,,,,,,,,,,,,,,,,,,
Hmces,8430410A17Rik,C85376,,,,,,,,,,,,,,,,,,,,
4933427D06Rik,NA,,,,,,,,,,,,,,,,,,,,,
Txnrd3,AI196535,TGR,TR2,,,,,,,,,,,,,,,,,,,
Iqsec1,AW561907,BC026481,BRAG2,D6Ertd349e,cI-43,,,,,,,,,,,,,,,,,
Hdac11,NA,,,,,,,,,,,,,,,,,,,,,
Ccdc174,C130022K22Rik,,,,,,,,,,,,,,,,,,,,,
Fgd5,C330025N11Rik,ZFYVE23,mFLJ00274,,,,,,,,,,,,,,,,,,,
Tmf1,7030402D04Rik,Gm153,Tmf1`,,,,,,,,,,,,,,,,,,,
Frmd4b,6030440G05Rik,C87375,GOBLIN,GRSP1,R74720,,,,,,,,,,,,,,,,,
Gxylt2,Glt8d4,Gm152,,,,,,,,,,,,,,,,,,,,
Ppp4r2,BE691708,C230060M08Rik,,,,,,,,,,,,,,,,,,,,
Slc6a1,A730043E01,GABATHG,GABATR,GAT-1,Gabt,Gabt1,Gat1,XT-1,Xtrp1,,,,,,,,,,,,,
Vgll4,BC048841,VGL-4,,,,,,,,,,,,,,,,,,,,
Zfp637,AI646709,BC021601,Znf32,,,,,,,,,,,,,,,,,,,
Gm4875,EG232338,,,,,,,,,,,,,,,,,,,,,
Ankrd26,5730521P14Rik,BC008111,mKIAA1074,,,,,,,,,,,,,,,,,,,
Wnk1,6430573H23Rik,EG406236,Hsn2,Prkwnk1,mKIAA0344,,,,,,,,,,,,,,,,,
A2m,A2mp,,,,,,,,,,,,,,,,,,,,,
Vmn2r19,EG232358,,,,,,,,,,,,,,,,,,,,,
Vmn2r27,EG232367,,,,,,,,,,,,,,,,,,,,,
Clstn3,CSTN3,Cs3,Cst-3,alc-beta,,,,,,,,,,,,,,,,,,
C1rl,C1r-LP,C1rl1,C1rlp,,,,,,,,,,,,,,,,,,,
Gm38404,D130058E03,,,,,,,,,,,,,,,,,,,,,
A2ml1,Ovos,Ovos2,,,,,,,,,,,,,,,,,,,,
BC035044,NA,,,,,,,,,,,,,,,,,,,,,
Klrb1f,A630024B12Rik,Nkr-p1f,Nkrp1-f,Nkrp1f,,,,,,,,,,,,,,,,,,
Clec2e,Clra,clr-a,,,,,,,,,,,,,,,,,,,,
Clec12a,CLL-1,D230024O04,KLRL1,Micl,,,,,,,,,,,,,,,,,,
Clec9a,9830005G06Rik,DNGR-1,,,,,,,,,,,,,,,,,,,,
Gm156,Klrh1,,,,,,,,,,,,,,,,,,,,,
5530400C23Rik,GRP,,,,,,,,,,,,,,,,,,,,,
Crebl2,AI046348,B230205M03,,,,,,,,,,,,,,,,,,,,
Gprc5a,Rai3,Raig1,,,,,,,,,,,,,,,,,,,,
H2afj,E130307C13,,,,,,,,,,,,,,,,,,,,,
Rerg,NA,,,,,,,,,,,,,,,,,,,,,
Dera,2010002D22Rik,2500002K03Rik,DEOC,,,,,,,,,,,,,,,,,,,
Pyroxd1,NA,,,,,,,,,,,,,,,,,,,,,
Gys2,BC021322,LGS,,,,,,,,,,,,,,,,,,,,
Stk38l,4930473A22Rik,Ndr2,Ndr54,,,,,,,,,,,,,,,,,,,
Mrps35,MDSO23,MRP-S28,MRPS28,,,,,,,,,,,,,,,,,,,
Klhl42,A330079N23Rik,AI450355,C230080I20Rik,Ctb9,Klhdc5,mKIAA1340,,,,,,,,,,,,,,,,
Caprin2,C1qdc1,Eeg1,rng140,,,,,,,,,,,,,,,,,,,
Amn1,5830467E07Rik,A230083D09,C730024G19Rik,,,,,,,,,,,,,,,,,,,
Vwde,Gm467,,,,,,,,,,,,,,,,,,,,,
Gm4876,B930018B01,EG232599,,,,,,,,,,,,,,,,,,,,
Ccdc136,4921511K06Rik,BC006583,,,,,,,,,,,,,,,,,,,,
Tspan33,1300010A20Rik,Pen,,,,,,,,,,,,,,,,,,,,
Zc3hc1,1110054L24Rik,AU018540,AU019789,HSPC216,Nipa,,,,,,,,,,,,,,,,,
